"ID","NAME","DESCRIPTION"
"S1312.RU","State government excluding social security, Russian Federation (the)","State government excluding social security, Russian Federation (the)"
"S1312.SA","State government excluding social security, Saudi Arabia","State government excluding social security, Saudi Arabia"
"S1312.SC","State government excluding social security, Seychelles","State government excluding social security, Seychelles"
"S1312.SD","State government excluding social security, Sudan (the)","State government excluding social security, Sudan (the)"
"S1312.SE","State government excluding social security, Sweden","State government excluding social security, Sweden"
"S1312.SG","State government excluding social security, Singapore","State government excluding social security, Singapore"
"S1312.SH","State government excluding social security, Saint Helena, Ascension and Tristan da Cunha","State government excluding social security, Saint Helena, Ascension and Tristan da Cunha"
"S1312.SI","State government excluding social security, Slovenia","State government excluding social security, Slovenia"
"S1312.SK","State government excluding social security, Slovakia","State government excluding social security, Slovakia"
"S1312.TH","State government excluding social security, Thailand","State government excluding social security, Thailand"
"S1312.TR","State government excluding social security, Turkey","State government excluding social security, Turkey"
"S1312.TW","State government excluding social security, Taiwan (Province of China)","State government excluding social security, Taiwan (Province of China)"
"S1312.TZ","State government excluding social security, Tanzania, United Republic of","State government excluding social security, Tanzania, United Republic of"
"S1312.UA","State government excluding social security, Ukraine","State government excluding social security, Ukraine"
"S1312.US","State government excluding social security, United States of America (the)","State government excluding social security, United States excluding American Samoa (AS), Guam (GU), Northern Mariana Islands (MP), Puerto Rico (PR), United States Minor Outlying Islands (UM), Virgin Islands, U.S. (VI)"
"S1312.VA","State government excluding social security, Holy See (the)","State government excluding social security, Holy See (the)"
"S1312.VE","State government excluding social security, Venezuela (Bolivarian Republic of)","State government excluding social security, Venezuela (Bolivarian Republic of)"
"S1312.VG","State government excluding social security, Virgin Islands (British)","State government excluding social security, Virgin Islands (British)"
"S1312.ZA","State government excluding social security, South Africa","State government excluding social security, South Africa"
"S1312.ZM","State government excluding social security, Zambia","State government excluding social security, Zambia"
"S1313.AE","Local government excluding social security, United Arab Emirates (the)","Local government excluding social security, United Arab Emirates (the)"
"S1313.AF","Local government excluding social security, Afghanistan","Local government excluding social security, Afghanistan"
"S1313.AL","Local government excluding social security, Albania","Local government excluding social security, Albania"
"S1313.AO","Local government excluding social security, Angola","Local government excluding social security, Angola"
"S1313.AR","Local government excluding social security, Argentina","Local government excluding social security, Argentina"
"S1313.AT","Local government excluding social security, Austria","Local government excluding social security, Austria"
"S1313.AU","Local government excluding social security, Australia","Local government excluding social security, Australia"
"S1313.BE","Local government excluding social security, Belgium","Local government excluding social security, Belgium"
"S1313.BG","Local government excluding social security, Bulgaria","Local government excluding social security, Bulgaria"
"S1313.BH","Local government excluding social security, Bahrain","Local government excluding social security, Bahrain"
"S1313.BJ","Local government excluding social security, Benin","Local government excluding social security, Benin"
"S1313.BM","Local government excluding social security, Bermuda","Local government excluding social security, Bermuda"
"S1313.BR","Local government excluding social security, Brazil","Local government excluding social security, Brazil"
"S1313.BS","Local government excluding social security, Bahamas (the)","Local government excluding social security, Bahamas (the)"
"S1313.BY","Local government excluding social security, Belarus","Local government excluding social security, Belarus"
"S1313.BZ","Local government excluding social security, Belize","Local government excluding social security, Belize"
"S1313.CA","Local government excluding social security, Canada","Local government excluding social security, Canada"
"S1313.CG","Local government excluding social security, Congo (the)","Local government excluding social security, Congo (the)"
"S1313.CH","Local government excluding social security, Switzerland","Local government excluding social security, Switzerland"
"S1313.CL","Local government excluding social security, Chile","Local government excluding social security, Chile"
"S1313.CM","Local government excluding social security, Cameroon","Local government excluding social security, Cameroon"
"S1313.CN","Local government excluding social security, China","Local government excluding social security, China excluding Taiwan (TW), Hong Kong (HK), Macao (MO)"
"S1313.CO","Local government excluding social security, Colombia","Local government excluding social security, Colombia"
"S1313.CW","Local government excluding social security, Curacao","Local government excluding social security, Curacao"
"S1313.CY","Local government excluding social security, Cyprus","Local government excluding social security, Cyprus"
"S1313.CZ","Local government excluding social security, Czechia","Local government excluding social security, Czechia"
"S1313.DE","Local government excluding social security, Germany","Local government excluding social security, Germany"
"S1313.DK","Local government excluding social security, Denmark","Local government excluding social security, Denmark"
"S1313.DO","Local government excluding social security, Dominican Republic (the)","Local government excluding social security, Dominican Republic (the)"
"S1313.EG","Local government excluding social security, Egypt","Local government excluding social security, Egypt"
"S1313.ER","Local government excluding social security, Eritrea","Local government excluding social security, Eritrea"
"S1313.ES","Local government excluding social security, Spain","Local government excluding social security, Spain"
"S1313.FI","Local government excluding social security, Finland","Local government excluding social security, Finland excluding Aland (AX)"
"S1313.FO","Local government excluding social security, Faroe Islands (the)","Local government excluding social security, Faroe Islands (the)"
"S1313.FR","Local government excluding social security, France","Local government excluding social security, France excluding Guadeloupe (GP), Guyane (GF), La Réunion (RE), Martinique (MQ), Mayotte (YT), Nouvelle-Calédonie (NC), Polynésie française (PF), Saint-Barthélemy (BL), Saint-Martin (MF), Saint-Pierre-et-Miquelon (PM), Terres australes françaises (TF), Wallis-et-Futuna (WF)"
"S1313.GB","Local government excluding social security, United Kingdom of Great Britain and Northern Ireland (the)","Local government excluding social security, United Kingdom of Great Britain and Northern Ireland (the)"
"S1313.GE","Local government excluding social security, Georgia","Local government excluding social security, Georgia"
"S1313.GG","Local government excluding social security, Guernsey","Local government excluding social security, Guernsey"
"S1313.GI","Local government excluding social security, Gibraltar","Local government excluding social security, Gibraltar"
"S1313.GR","Local government excluding social security, Greece","Local government excluding social security, Greece"
"S1313.HK","Local government excluding social security, Hong Kong","Local government excluding social security, Hong Kong"
"S1313.HR","Local government excluding social security, Croatia","Local government excluding social security, Croatia"
"S1313.HU","Local government excluding social security, Hungary","Local government excluding social security, Hungary"
"S1313.ID","Local government excluding social security, Indonesia","Local government excluding social security, Indonesia"
"S1313.IE","Local government excluding social security, Ireland","Local government excluding social security, Ireland"
"S1313.IL","Local government excluding social security, Israel","Local government excluding social security, Israel"
"S1313.IM","Local government excluding social security, Isle of Man","Local government excluding social security, Isle of Man"
"S1313.IN","Local government excluding social security, India","Local government excluding social security, India"
"S1313.IO","Local government excluding social security, British Indian Ocean Territory (the)","Local government excluding social security, British Indian Ocean Territory (the)"
"S1313.IS","Local government excluding social security, Iceland","Local government excluding social security, Iceland"
"S1313.IT","Local government excluding social security, Italy","Local government excluding social security, Italy"
"S1313.JE","Local government excluding social security, Jersey","Local government excluding social security, Jersey"
"S1313.JP","Local government excluding social security, Japan","Local government excluding social security, Japan"
"S1313.KE","Local government excluding social security, Kenya","Local government excluding social security, Kenya"
"S1313.KR","Local government excluding social security, Korea (the Republic of)","Local government excluding social security, Korea (the Republic of)"
"S1313.KY","Local government excluding social security, Cayman Islands (the)","Local government excluding social security, Cayman Islands (the)"
"S1313.KZ","Local government excluding social security, Kazakhstan","Local government excluding social security, Kazakhstan"
"S1313.LB","Local government excluding social security, Lebanon","Local government excluding social security, Lebanon"
"S1313.LR","Local government excluding social security, Liberia","Local government excluding social security, Liberia"
"S1313.LU","Local government excluding social security, Luxembourg","Local government excluding social security, Luxembourg"
"S1313.LV","Local government excluding social security, Latvia","Local government excluding social security, Latvia"
"S1313.LY","Local government excluding social security, Libya","Local government excluding social security, Libya"
"S1313.ME","Local government excluding social security, Montenegro","Local government excluding social security, Montenegro"
"S1313.MH","Local government excluding social security, Marshall Islands (the)","Local government excluding social security, Marshall Islands (the)"
"S1313.MK","Local government excluding social security, Macedonia (the former Yugoslav Republic of)","Local government excluding social security, Macedonia (the former Yugoslav Republic of)"
"S1313.MN","Local government excluding social security, Mongolia","Local government excluding social security, Mongolia"
"S1313.MU","Local government excluding social security, Mauritius","Local government excluding social security, Mauritius"
"S1313.MW","Local government excluding social security, Malawi","Local government excluding social security, Malawi"
"S1313.MX","Local government excluding social security, Mexico","Local government excluding social security, Mexico"
"S1313.NG","Local government excluding social security, Nigeria","Local government excluding social security, Nigeria"
"S1313.NL","Local government excluding social security, Netherlands (the)","Local government excluding social security, Netherlands excluding Aruba (AW), Bonaire, Saint Eustatius and Saba (BQ), Curacao (CW), Sint Maarten (SX)"
"S1313.NO","Local government excluding social security, Norway","Local government excluding social security, Norway excluding Svalbard and Jan Mayen (SJ)"
"S1313.NZ","Local government excluding social security, New Zealand","Local government excluding social security, New Zealand"
"S1313.OM","Local government excluding social security, Oman","Local government excluding social security, Oman"
"S1313.PA","Local government excluding social security, Panama","Local government excluding social security, Panama"
"S1313.PE","Local government excluding social security, Peru","Local government excluding social security, Peru"
"S1313.PG","Local government excluding social security, Papua New Guinea","Local government excluding social security, Papua New Guinea"
"S1313.PH","Local government excluding social security, Philippines (the)","Local government excluding social security, Philippines (the)"
"S1313.PL","Local government excluding social security, Poland","Local government excluding social security, Poland"
"S1313.PT","Local government excluding social security, Portugal","Local government excluding social security, Portugal"
"S1313.QA","Local government excluding social security, Qatar","Local government excluding social security, Qatar"
"S1313.RO","Local government excluding social security, Romania","Local government excluding social security, Romania"
"S1313.RS","Local government excluding social security, Serbia","Local government excluding social security, Serbia"
"S1313.RU","Local government excluding social security, Russian Federation (the)","Local government excluding social security, Russian Federation (the)"
"S1313.SA","Local government excluding social security, Saudi Arabia","Local government excluding social security, Saudi Arabia"
"S1313.SC","Local government excluding social security, Seychelles","Local government excluding social security, Seychelles"
"S1313.SD","Local government excluding social security, Sudan (the)","Local government excluding social security, Sudan (the)"
"S1313.SE","Local government excluding social security, Sweden","Local government excluding social security, Sweden"
"S1313.SG","Local government excluding social security, Singapore","Local government excluding social security, Singapore"
"S1313.SH","Local government excluding social security, Saint Helena, Ascension and Tristan da Cunha","Local government excluding social security, Saint Helena, Ascension and Tristan da Cunha"
"S1313.SI","Local government excluding social security, Slovenia","Local government excluding social security, Slovenia"
"S1313.SK","Local government excluding social security, Slovakia","Local government excluding social security, Slovakia"
"S1313.TH","Local government excluding social security, Thailand","Local government excluding social security, Thailand"
"S1313.TR","Local government excluding social security, Turkey","Local government excluding social security, Turkey"
"S1313.TW","Local government excluding social security, Taiwan (Province of China)","Local government excluding social security, Taiwan (Province of China)"
"S1313.TZ","Local government excluding social security, Tanzania, United Republic of","Local government excluding social security, Tanzania, United Republic of"
"S1313.UA","Local government excluding social security, Ukraine","Local government excluding social security, Ukraine"
"S1313.US","Local government excluding social security, United States of America (the)","Local government excluding social security, United States excluding American Samoa (AS), Guam (GU), Northern Mariana Islands (MP), Puerto Rico (PR), United States Minor Outlying Islands (UM), Virgin Islands, U.S. (VI)"
"S1313.VA","Local government excluding social security, Holy See (the)","Local government excluding social security, Holy See (the)"
"S1313.VE","Local government excluding social security, Venezuela (Bolivarian Republic of)","Local government excluding social security, Venezuela (Bolivarian Republic of)"
"S1313.VG","Local government excluding social security, Virgin Islands (British)","Local government excluding social security, Virgin Islands (British)"
"S1313.ZA","Local government excluding social security, South Africa","Local government excluding social security, South Africa"
"S1313.ZM","Local government excluding social security, Zambia","Local government excluding social security, Zambia"
"S1314.AE","Social security funds, United Arab Emirates (the)","Social security funds, United Arab Emirates (the)"
"S1314.AF","Social security funds, Afghanistan","Social security funds, Afghanistan"
"S1314.AL","Social security funds, Albania","Social security funds, Albania"
"S1314.AO","Social security funds, Angola","Social security funds, Angola"
"S1314.AR","Social security funds, Argentina","Social security funds, Argentina"
"S1314.AT","Social security funds, Austria","Social security funds, Austria"
"S1314.AU","Social security funds, Australia","Social security funds, Australia"
"S1314.BE","Social security funds, Belgium","Social security funds, Belgium"
"S1314.BG","Social security funds, Bulgaria","Social security funds, Bulgaria"
"S1314.BH","Social security funds, Bahrain","Social security funds, Bahrain"
"S1314.BJ","Social security funds, Benin","Social security funds, Benin"
"S1314.BM","Social security funds, Bermuda","Social security funds, Bermuda"
"S1314.BR","Social security funds, Brazil","Social security funds, Brazil"
"S1314.BS","Social security funds, Bahamas (the)","Social security funds, Bahamas (the)"
"S1314.BY","Social security funds, Belarus","Social security funds, Belarus"
"S1314.BZ","Social security funds, Belize","Social security funds, Belize"
"S1314.CA","Social security funds, Canada","Social security funds, Canada"
"S1314.CG","Social security funds, Congo (the)","Social security funds, Congo (the)"
"S1314.CH","Social security funds, Switzerland","Social security funds, Switzerland"
"S1314.CL","Social security funds, Chile","Social security funds, Chile"
"S1314.CM","Social security funds, Cameroon","Social security funds, Cameroon"
"S1314.CN","Social security funds, China","Social security funds, China excluding Taiwan (TW), Hong Kong (HK), Macao (MO)"
"S1314.CO","Social security funds, Colombia","Social security funds, Colombia"
"S1314.CW","Social security funds, Curacao","Social security funds, Curacao"
"S1314.CY","Social security funds, Cyprus","Social security funds, Cyprus"
"S1314.CZ","Social security funds, Czechia","Social security funds, Czechia"
"S1314.DE","Social security funds, Germany","Social security funds, Germany"
"S1314.DK","Social security funds, Denmark","Social security funds, Denmark"
"S1314.DO","Social security funds, Dominican Republic (the)","Social security funds, Dominican Republic (the)"
"S1314.EG","Social security funds, Egypt","Social security funds, Egypt"
"S1314.ER","Social security funds, Eritrea","Social security funds, Eritrea"
"S1314.ES","Social security funds, Spain","Social security funds, Spain"
"S1314.FI","Social security funds, Finland","Social security funds, Finland excluding Aland (AX)"
"S1314.FO","Social security funds, Faroe Islands (the)","Social security funds, Faroe Islands (the)"
"S1314.FR","Social security funds, France","Social security funds, France excluding Guadeloupe (GP), Guyane (GF), La Réunion (RE), Martinique (MQ), Mayotte (YT), Nouvelle-Calédonie (NC), Polynésie française (PF), Saint-Barthélemy (BL), Saint-Martin (MF), Saint-Pierre-et-Miquelon (PM), Terres australes françaises (TF), Wallis-et-Futuna (WF)"
"S1314.GB","Social security funds, United Kingdom of Great Britain and Northern Ireland (the)","Social security funds, United Kingdom of Great Britain and Northern Ireland (the)"
"S1314.GE","Social security funds, Georgia","Social security funds, Georgia"
"S1314.GG","Social security funds, Guernsey","Social security funds, Guernsey"
"S1314.GI","Social security funds, Gibraltar","Social security funds, Gibraltar"
"S1314.GR","Social security funds, Greece","Social security funds, Greece"
"S1314.HK","Social security funds, Hong Kong","Social security funds, Hong Kong"
"S1314.HR","Social security funds, Croatia","Social security funds, Croatia"
"S1314.HU","Social security funds, Hungary","Social security funds, Hungary"
"S1314.ID","Social security funds, Indonesia","Social security funds, Indonesia"
"S1314.IE","Social security funds, Ireland","Social security funds, Ireland"
"S1314.IL","Social security funds, Israel","Social security funds, Israel"
"S1314.IM","Social security funds, Isle of Man","Social security funds, Isle of Man"
"S1314.IN","Social security funds, India","Social security funds, India"
"S1314.IO","Social security funds, British Indian Ocean Territory (the)","Social security funds, British Indian Ocean Territory (the)"
"S1314.IS","Social security funds, Iceland","Social security funds, Iceland"
"S1314.IT","Social security funds, Italy","Social security funds, Italy"
"S1314.JE","Social security funds, Jersey","Social security funds, Jersey"
"S1314.JP","Social security funds, Japan","Social security funds, Japan"
"S1314.KE","Social security funds, Kenya","Social security funds, Kenya"
"S1314.KR","Social security funds, Korea (the Republic of)","Social security funds, Korea (the Republic of)"
"S1314.KY","Social security funds, Cayman Islands (the)","Social security funds, Cayman Islands (the)"
"S1314.KZ","Social security funds, Kazakhstan","Social security funds, Kazakhstan"
"S1314.LB","Social security funds, Lebanon","Social security funds, Lebanon"
"S1314.LR","Social security funds, Liberia","Social security funds, Liberia"
"S1314.LU","Social security funds, Luxembourg","Social security funds, Luxembourg"
"S1314.LV","Social security funds, Latvia","Social security funds, Latvia"
"S1314.LY","Social security funds, Libya","Social security funds, Libya"
"S1314.ME","Social security funds, Montenegro","Social security funds, Montenegro"
"S1314.MH","Social security funds, Marshall Islands (the)","Social security funds, Marshall Islands (the)"
"S1314.MK","Social security funds, Macedonia (the former Yugoslav Republic of)","Social security funds, Macedonia (the former Yugoslav Republic of)"
"S1314.MN","Social security funds, Mongolia","Social security funds, Mongolia"
"S1314.MU","Social security funds, Mauritius","Social security funds, Mauritius"
"S1314.MW","Social security funds, Malawi","Social security funds, Malawi"
"S1314.MX","Social security funds, Mexico","Social security funds, Mexico"
"S1314.NG","Social security funds, Nigeria","Social security funds, Nigeria"
"S1314.NL","Social security funds, Netherlands (the)","Social security funds, Netherlands excluding Aruba (AW), Bonaire, Saint Eustatius and Saba (BQ), Curacao (CW), Sint Maarten (SX)"
"S1314.NO","Social security funds, Norway","Social security funds, Norway excluding Svalbard and Jan Mayen (SJ)"
"S1314.NZ","Social security funds, New Zealand","Social security funds, New Zealand"
"S1314.OM","Social security funds, Oman","Social security funds, Oman"
"S1314.PA","Social security funds, Panama","Social security funds, Panama"
"S1314.PE","Social security funds, Peru","Social security funds, Peru"
"S1314.PG","Social security funds, Papua New Guinea","Social security funds, Papua New Guinea"
"S1314.PH","Social security funds, Philippines (the)","Social security funds, Philippines (the)"
"S1314.PL","Social security funds, Poland","Social security funds, Poland"
"S1314.PT","Social security funds, Portugal","Social security funds, Portugal"
"S1314.QA","Social security funds, Qatar","Social security funds, Qatar"
"S1314.RO","Social security funds, Romania","Social security funds, Romania"
"S1314.RS","Social security funds, Serbia","Social security funds, Serbia"
"S1314.RU","Social security funds, Russian Federation (the)","Social security funds, Russian Federation (the)"
"S1314.SA","Social security funds, Saudi Arabia","Social security funds, Saudi Arabia"
"S1314.SC","Social security funds, Seychelles","Social security funds, Seychelles"
"S1314.SD","Social security funds, Sudan (the)","Social security funds, Sudan (the)"
"S1314.SE","Social security funds, Sweden","Social security funds, Sweden"
"S1314.SG","Social security funds, Singapore","Social security funds, Singapore"
"S1314.SH","Social security funds, Saint Helena, Ascension and Tristan da Cunha","Social security funds, Saint Helena, Ascension and Tristan da Cunha"
"S1314.SI","Social security funds, Slovenia","Social security funds, Slovenia"
"S1314.SK","Social security funds, Slovakia","Social security funds, Slovakia"
"S1314.TH","Social security funds, Thailand","Social security funds, Thailand"
"S1314.TR","Social security funds, Turkey","Social security funds, Turkey"
"S1314.TW","Social security funds, Taiwan (Province of China)","Social security funds, Taiwan (Province of China)"
"S1314.TZ","Social security funds, Tanzania, United Republic of","Social security funds, Tanzania, United Republic of"
"S1314.UA","Social security funds, Ukraine","Social security funds, Ukraine"
"S1314.US","Social security funds, United States of America (the)","Social security funds, United States excluding American Samoa (AS), Guam (GU), Northern Mariana Islands (MP), Puerto Rico (PR), United States Minor Outlying Islands (UM), Virgin Islands, U.S. (VI)"
"S1314.VA","Social security funds, Holy See (the)","Social security funds, Holy See (the)"
"S1314.VE","Social security funds, Venezuela (Bolivarian Republic of)","Social security funds, Venezuela (Bolivarian Republic of)"
"S1314.VG","Social security funds, Virgin Islands (British)","Social security funds, Virgin Islands (British)"
"S1314.ZA","Social security funds, South Africa","Social security funds, South Africa"
"S1314.ZM","Social security funds, Zambia","Social security funds, Zambia"
"S14.AE","Households, United Arab Emirates (the)","Households, United Arab Emirates (the)"
"S14.AF","Households, Afghanistan","Households, Afghanistan"
"S14.AL","Households, Albania","Households, Albania"
"S14.AO","Households, Angola","Households, Angola"
"S14.AR","Households, Argentina","Households, Argentina"
"S14.AT","Households, Austria","Households, Austria"
"S14.AU","Households, Australia","Households, Australia"
"S14.BE","Households, Belgium","Households, Belgium"
"S14.BG","Households, Bulgaria","Households, Bulgaria"
"S14.BH","Households, Bahrain","Households, Bahrain"
"S14.BJ","Households, Benin","Households, Benin"
"S14.BM","Households, Bermuda","Households, Bermuda"
"S14.BR","Households, Brazil","Households, Brazil"
"S14.BS","Households, Bahamas (the)","Households, Bahamas (the)"
"S14.BY","Households, Belarus","Households, Belarus"
"S14.BZ","Households, Belize","Households, Belize"
"S14.CA","Households, Canada","Households, Canada"
"S14.CG","Households, Congo (the)","Households, Congo (the)"
"S14.CH","Households, Switzerland","Households, Switzerland"
"S14.CL","Households, Chile","Households, Chile"
"S14.CM","Households, Cameroon","Households, Cameroon"
"S14.CN","Households, China","Households, China excluding Taiwan (TW), Hong Kong (HK), Macao (MO)"
"S14.CO","Households, Colombia","Households, Colombia"
"S14.CW","Households, Curacao","Households, Curacao"
"S14.CY","Households, Cyprus","Households, Cyprus"
"S14.CZ","Households, Czechia","Households, Czechia"
"S14.DE","Households, Germany","Households, Germany"
"S14.DK","Households, Denmark","Households, Denmark"
"S14.DO","Households, Dominican Republic (the)","Households, Dominican Republic (the)"
"S14.EG","Households, Egypt","Households, Egypt"
"S14.ER","Households, Eritrea","Households, Eritrea"
"S14.ES","Households, Spain","Households, Spain"
"S14.FI","Households, Finland","Households, Finland excluding Aland (AX)"
"S14.FO","Households, Faroe Islands (the)","Households, Faroe Islands (the)"
"S14.FR","Households, France","Households, France excluding Guadeloupe (GP), Guyane (GF), La Réunion (RE), Martinique (MQ), Mayotte (YT), Nouvelle-Calédonie (NC), Polynésie française (PF), Saint-Barthélemy (BL), Saint-Martin (MF), Saint-Pierre-et-Miquelon (PM), Terres australes françaises (TF), Wallis-et-Futuna (WF)"
"S14.GB","Households, United Kingdom of Great Britain and Northern Ireland (the)","Households, United Kingdom of Great Britain and Northern Ireland (the)"
"S14.GE","Households, Georgia","Households, Georgia"
"S14.GG","Households, Guernsey","Households, Guernsey"
"S14.GI","Households, Gibraltar","Households, Gibraltar"
"S14.GR","Households, Greece","Households, Greece"
"S14.HK","Households, Hong Kong","Households, Hong Kong"
"S14.HR","Households, Croatia","Households, Croatia"
"S14.HU","Households, Hungary","Households, Hungary"
"S14.ID","Households, Indonesia","Households, Indonesia"
"S14.IE","Households, Ireland","Households, Ireland"
"S14.IL","Households, Israel","Households, Israel"
"S14.IM","Households, Isle of Man","Households, Isle of Man"
"S14.IN","Households, India","Households, India"
"S14.IO","Households, British Indian Ocean Territory (the)","Households, British Indian Ocean Territory (the)"
"S14.IS","Households, Iceland","Households, Iceland"
"S14.IT","Households, Italy","Households, Italy"
"S14.JE","Households, Jersey","Households, Jersey"
"S14.JP","Households, Japan","Households, Japan"
"S14.KE","Households, Kenya","Households, Kenya"
"S14.KR","Households, Korea (the Republic of)","Households, Korea (the Republic of)"
"S14.KY","Households, Cayman Islands (the)","Households, Cayman Islands (the)"
"S14.KZ","Households, Kazakhstan","Households, Kazakhstan"
"S14.LB","Households, Lebanon","Households, Lebanon"
"S14.LR","Households, Liberia","Households, Liberia"
"S14.LU","Households, Luxembourg","Households, Luxembourg"
"S14.LV","Households, Latvia","Households, Latvia"
"S14.LY","Households, Libya","Households, Libya"
"S14.ME","Households, Montenegro","Households, Montenegro"
"S14.MH","Households, Marshall Islands (the)","Households, Marshall Islands (the)"
"S14.MK","Households, Macedonia (the former Yugoslav Republic of)","Households, Macedonia (the former Yugoslav Republic of)"
"S14.MN","Households, Mongolia","Households, Mongolia"
"S14.MU","Households, Mauritius","Households, Mauritius"
"S14.MW","Households, Malawi","Households, Malawi"
"S14.MX","Households, Mexico","Households, Mexico"
"S14.NG","Households, Nigeria","Households, Nigeria"
"S14.NL","Households, Netherlands (the)","Households, Netherlands excluding Aruba (AW), Bonaire, Saint Eustatius and Saba (BQ), Curacao (CW), Sint Maarten (SX)"
"S14.NO","Households, Norway","Households, Norway excluding Svalbard and Jan Mayen (SJ)"
"S14.NZ","Households, New Zealand","Households, New Zealand"
"S14.OM","Households, Oman","Households, Oman"
"S14.PA","Households, Panama","Households, Panama"
"S14.PE","Households, Peru","Households, Peru"
"S14.PG","Households, Papua New Guinea","Households, Papua New Guinea"
"S14.PH","Households, Philippines (the)","Households, Philippines (the)"
"S14.PL","Households, Poland","Households, Poland"
"S14.PT","Households, Portugal","Households, Portugal"
"S14.QA","Households, Qatar","Households, Qatar"
"S14.RO","Households, Romania","Households, Romania"
"S14.RS","Households, Serbia","Households, Serbia"
"S14.RU","Households, Russian Federation (the)","Households, Russian Federation (the)"
"S14.SA","Households, Saudi Arabia","Households, Saudi Arabia"
"S14.SC","Households, Seychelles","Households, Seychelles"
"S14.SD","Households, Sudan (the)","Households, Sudan (the)"
"S14.SE","Households, Sweden","Households, Sweden"
"S14.SG","Households, Singapore","Households, Singapore"
"S14.SH","Households, Saint Helena, Ascension and Tristan da Cunha","Households, Saint Helena, Ascension and Tristan da Cunha"
"S14.SI","Households, Slovenia","Households, Slovenia"
"S14.SK","Households, Slovakia","Households, Slovakia"
"S14.TH","Households, Thailand","Households, Thailand"
"S14.TR","Households, Turkey","Households, Turkey"
"S14.TW","Households, Taiwan (Province of China)","Households, Taiwan (Province of China)"
"S14.TZ","Households, Tanzania, United Republic of","Households, Tanzania, United Republic of"
"S14.UA","Households, Ukraine","Households, Ukraine"
"S14.US","Households, United States of America (the)","Households, United States excluding American Samoa (AS), Guam (GU), Northern Mariana Islands (MP), Puerto Rico (PR), United States Minor Outlying Islands (UM), Virgin Islands, U.S. (VI)"
"S14.VA","Households, Holy See (the)","Households, Holy See (the)"
"S14.VE","Households, Venezuela (Bolivarian Republic of)","Households, Venezuela (Bolivarian Republic of)"
"S14.VG","Households, Virgin Islands (British)","Households, Virgin Islands (British)"
"S14.ZA","Households, South Africa","Households, South Africa"
"S14.ZM","Households, Zambia","Households, Zambia"
"S15.AE","Non profit institutions serving households, United Arab Emirates (the)","Non profit institutions serving households, United Arab Emirates (the)"
"S15.AF","Non profit institutions serving households, Afghanistan","Non profit institutions serving households, Afghanistan"
"S15.AL","Non profit institutions serving households, Albania","Non profit institutions serving households, Albania"
"S15.AO","Non profit institutions serving households, Angola","Non profit institutions serving households, Angola"
"S15.AR","Non profit institutions serving households, Argentina","Non profit institutions serving households, Argentina"
"S15.AT","Non profit institutions serving households, Austria","Non profit institutions serving households, Austria"
"S15.AU","Non profit institutions serving households, Australia","Non profit institutions serving households, Australia"
"S15.BE","Non profit institutions serving households, Belgium","Non profit institutions serving households, Belgium"
"S15.BG","Non profit institutions serving households, Bulgaria","Non profit institutions serving households, Bulgaria"
"S15.BH","Non profit institutions serving households, Bahrain","Non profit institutions serving households, Bahrain"
"S15.BJ","Non profit institutions serving households, Benin","Non profit institutions serving households, Benin"
"S15.BM","Non profit institutions serving households, Bermuda","Non profit institutions serving households, Bermuda"
"S15.BR","Non profit institutions serving households, Brazil","Non profit institutions serving households, Brazil"
"S15.BS","Non profit institutions serving households, Bahamas (the)","Non profit institutions serving households, Bahamas (the)"
"S15.BY","Non profit institutions serving households, Belarus","Non profit institutions serving households, Belarus"
"S15.BZ","Non profit institutions serving households, Belize","Non profit institutions serving households, Belize"
"S15.CA","Non profit institutions serving households, Canada","Non profit institutions serving households, Canada"
"S15.CG","Non profit institutions serving households, Congo (the)","Non profit institutions serving households, Congo (the)"
"S15.CH","Non profit institutions serving households, Switzerland","Non profit institutions serving households, Switzerland"
"S15.CL","Non profit institutions serving households, Chile","Non profit institutions serving households, Chile"
"S15.CM","Non profit institutions serving households, Cameroon","Non profit institutions serving households, Cameroon"
"S15.CN","Non profit institutions serving households, China","Non profit institutions serving households, China excluding Taiwan (TW), Hong Kong (HK), Macao (MO)"
"S15.CO","Non profit institutions serving households, Colombia","Non profit institutions serving households, Colombia"
"S15.CW","Non profit institutions serving households, Curacao","Non profit institutions serving households, Curacao"
"S15.CY","Non profit institutions serving households, Cyprus","Non profit institutions serving households, Cyprus"
"S15.CZ","Non profit institutions serving households, Czechia","Non profit institutions serving households, Czechia"
"S15.DE","Non profit institutions serving households, Germany","Non profit institutions serving households, Germany"
"S15.DK","Non profit institutions serving households, Denmark","Non profit institutions serving households, Denmark"
"S15.DO","Non profit institutions serving households, Dominican Republic (the)","Non profit institutions serving households, Dominican Republic (the)"
"S15.EG","Non profit institutions serving households, Egypt","Non profit institutions serving households, Egypt"
"S15.ER","Non profit institutions serving households, Eritrea","Non profit institutions serving households, Eritrea"
"S15.ES","Non profit institutions serving households, Spain","Non profit institutions serving households, Spain"
"S15.FI","Non profit institutions serving households, Finland","Non profit institutions serving households, Finland excluding Aland (AX)"
"S15.FO","Non profit institutions serving households, Faroe Islands (the)","Non profit institutions serving households, Faroe Islands (the)"
